Store,DayOfWeek,Sales,Customers,Open,Promo,SchoolHoliday,year,month,day,StoreType,CompetitionDistance
4,1,7059,554,1,1,0,2013,11,18,1,6880
5,1,12808,1084,1,1,0,2013,11,18,0,1070
6,1,10115,727,1,1,0,2013,11,18,1,8250
7,1,7673,720,1,1,0,2013,11,18,0,1080
8,1,6555,507,1,1,0,2013,11,18,0,2460
9,1,13947,1821,1,1,0,2013,11,18,0,220
10,1,8072,631,1,1,0,2013,11,18,0,4740
11,1,22908,2694,1,1,0,2013,11,18,0,250
12,1,13051,973,1,1,0,2013,11,18,0,4260
13,1,9197,1110,1,1,0,2013,11,18,0,340
14,1,7152,623,1,1,0,2013,11,18,0,350
15,1,9483,999,1,1,0,2013,11,18,0,4080
16,1,3790,413,1,1,0,2013,11,18,1,410
17,1,7518,598,1,1,0,2013,11,18,1,2380
18,1,5012,356,1,1,0,2013,11,18,1,7860
19,1,7321,507,1,1,0,2013,11,18,0,1980
20,1,6987,825,1,1,0,2013,11,18,0,690
1,7,0,0,0,0,0,2013,11,17,0,570
2,7,0,0,0,0,0,2013,11,17,0,8780
3,7,0,0,0,0,0,2013,11,17,0,290
4,7,0,0,0,0,0,2013,11,17,1,6880
5,7,0,0,0,0,0,2013,11,17,0,1070
6,7,0,0,0,0,0,2013,11,17,1,8250
7,7,0,0,0,0,0,2013,11,17,0,1080
8,7,0,0,0,0,0,2013,11,17,0,2460
9,7,0,0,0,0,0,2013,11,17,0,220
10,7,0,0,0,0,0,2013,11,17,0,4740
11,7,0,0,0,0,0,2013,11,17,0,250
12,7,0,0,0,0,0,2013,11,17,0,4260
13,7,0,0,0,0,0,2013,11,17,0,340
14,7,0,0,0,0,0,2013,11,17,0,350
15,7,0,0,0,0,0,2013,11,17,0,4080
16,7,0,0,0,0,0,2013,11,17,1,410
17,7,0,0,0,0,0,2013,11,17,1,2380
18,7,0,0,0,0,0,2013,11,17,1,7860
19,7,0,0,0,0,0,2013,11,17,0,1980
20,7,0,0,0,0,0,2013,11,17,0,690
1,6,2829,359,1,0,0,2013,11,16,0,570
2,6,1752,179,1,0,0,2013,11,16,0,8780
3,6,813,102,1,0,0,2013,11,16,0,290
4,6,3070,309,1,0,0,2013,11,16,1,6880
5,6,7672,769,1,0,0,2013,11,16,0,1070
6,6,6532,646,1,0,0,2013,11,16,1,8250
7,6,3111,362,1,0,0,2013,11,16,0,1080
8,6,5186,435,1,0,0,2013,11,16,0,2460
9,6,9169,1381,1,0,0,2013,11,16,0,220
10,6,3850,357,1,0,0,2013,11,16,0,4740
11,6,11921,1751,1,0,0,2013,11,16,0,250
12,6,3920,400,1,0,0,2013,11,16,0,4260
13,6,6300,871,1,0,0,2013,11,16,0,340
14,6,1234,147,1,0,0,2013,11,16,0,350
15,6,4447,587,1,0,0,2013,11,16,0,4080
16,6,2714,352,1,0,0,2013,11,16,1,410
17,6,5291,455,1,0,0,2013,11,16,1,2380
18,6,5388,392,1,0,0,2013,11,16,1,7860
19,6,1984,203,1,0,0,2013,11,16,0,1980
20,6,2986,437,1,0,0,2013,11,16,0,690
1,5,4042,505,1,0,0,2013,11,15,0,570
2,5,4264,473,1,0,0,2013,11,15,0,8780
3,5,2115,326,1,0,0,2013,11,15,0,290
4,5,3458,357,1,0,0,2013,11,15,1,6880
5,5,7373,857,1,0,0,2013,11,15,0,1070
6,5,6926,611,1,0,0,2013,11,15,1,8250
7,5,3223,399,1,0,0,2013,11,15,0,1080
8,5,4690,436,1,0,0,2013,11,15,0,2460
9,5,9782,1469,1,0,0,2013,11,15,0,220
10,5,5332,504,1,0,0,2013,11,15,0,4740
11,5,12984,1809,1,0,0,2013,11,15,0,250
12,5,5855,587,1,0,0,2013,11,15,0,4260
13,5,5918,826,1,0,0,2013,11,15,0,340
14,5,3515,421,1,0,0,2013,11,15,0,350
15,5,7054,908,1,0,0,2013,11,15,0,4080
16,5,2552,333,1,0,0,2013,11,15,1,410
17,5,5011,478,1,0,0,2013,11,15,1,2380
18,5,4776,383,1,0,0,2013,11,15,1,7860
19,5,3838,346,1,0,0,2013,11,15,0,1980
20,5,3627,563,1,0,0,2013,11,15,0,690
1,4,4388,541,1,0,0,2013,11,14,0,570
2,4,4672,567,1,0,0,2013,11,14,0,8780
3,4,1928,265,1,0,0,2013,11,14,0,290
4,4,3131,321,1,0,0,2013,11,14,1,6880
5,4,7263,814,1,0,0,2013,11,14,0,1070
6,4,6047,553,1,0,0,2013,11,14,1,8250
7,4,3333,417,1,0,0,2013,11,14,0,1080
8,4,5445,404,1,0,0,2013,11,14,0,2460
9,4,8585,1375,1,0,0,2013,11,14,0,220
10,4,4683,435,1,0,0,2013,11,14,0,4740
11,4,13176,1842,1,0,0,2013,11,14,0,250
12,4,5932,625,1,0,0,2013,11,14,0,4260
13,4,4908,787,1,0,0,2013,11,14,0,340
14,4,2503,303,1,0,0,2013,11,14,0,350
15,4,5037,674,1,0,0,2013,11,14,0,4080
16,4,2440,301,1,0,0,2013,11,14,1,410
17,4,4166,408,1,0,0,2013,11,14,1,2380
18,4,3535,308,1,0,0,2013,11,14,1,7860
19,4,2975,294,1,0,0,2013,11,14,0,1980
20,4,3903,606,1,0,0,2013,11,14,0,690
1,3,4980,668,1,0,0,2013,11,13,0,570
2,3,4365,498,1,0,0,2013,11,13,0,8780
3,3,1731,269,1,0,0,2013,11,13,0,290
4,3,2867,282,1,0,0,2013,11,13,1,6880
5,3,6981,802,1,0,0,2013,11,13,0,1070
6,3,5431,490,1,0,0,2013,11,13,1,8250
7,3,3273,419,1,0,0,2013,11,13,0,1080
8,3,3972,373,1,0,0,2013,11,13,0,2460
9,3,8675,1386,1,0,0,2013,11,13,0,220
10,3,5169,494,1,0,0,2013,11,13,0,4740
11,3,11230,1667,1,0,0,2013,11,13,0,250
12,3,5657,618,1,0,0,2013,11,13,0,4260
13,3,5054,783,1,0,0,2013,11,13,0,340
14,3,2688,334,1,0,0,2013,11,13,0,350
15,3,5764,760,1,0,0,2013,11,13,0,4080
16,3,2292,318,1,0,0,2013,11,13,1,410
17,3,3933,368,1,0,0,2013,11,13,1,2380
18,3,3164,270,1,0,0,2013,11,13,1,7860
19,3,3390,315,1,0,0,2013,11,13,0,1980
20,3,4558,667,1,0,0,2013,11,13,0,690
1,2,4116,537,1,0,0,2013,11,12,0,570
2,2,4201,537,1,0,0,2013,11,12,0,8780
3,2,2179,334,1,0,0,2013,11,12,0,290
4,2,2790,272,1,0,0,2013,11,12,1,6880
5,2,6930,787,1,0,0,2013,11,12,0,1070
6,2,5265,494,1,0,0,2013,11,12,1,8250
7,2,3608,439,1,0,0,2013,11,12,0,1080
8,2,4250,377,1,0,0,2013,11,12,0,2460
9,2,8554,1432,1,0,0,2013,11,12,0,220
10,2,4910,465,1,0,0,2013,11,12,0,4740
11,2,12817,1852,1,0,0,2013,11,12,0,250
12,2,5751,609,1,0,0,2013,11,12,0,4260
13,2,4836,801,1,0,0,2013,11,12,0,340
14,2,2833,384,1,0,0,2013,11,12,0,350
15,2,5572,758,1,0,0,2013,11,12,0,4080
16,2,2298,314,1,0,0,2013,11,12,1,410
17,2,3983,368,1,0,0,2013,11,12,1,2380
18,2,3067,279,1,0,0,2013,11,12,1,7860
19,2,7903,319,1,0,0,2013,11,12,0,1980
20,2,4429,678,1,0,0,2013,11,12,0,690
1,1,4017,509,1,0,0,2013,11,11,0,570
2,1,4475,528,1,0,0,2013,11,11,0,8780
3,1,1982,279,1,0,0,2013,11,11,0,290
4,1,2747,276,1,0,0,2013,11,11,1,6880
5,1,6449,752,1,0,0,2013,11,11,0,1070
6,1,6075,561,1,0,0,2013,11,11,1,8250
7,1,3235,416,1,0,0,2013,11,11,0,1080
8,1,4252,429,1,0,0,2013,11,11,0,2460
9,1,9553,1525,1,0,0,2013,11,11,0,220
10,1,5318,499,1,0,0,2013,11,11,0,4740
11,1,12686,1850,1,0,0,2013,11,11,0,250
12,1,6042,662,1,0,0,2013,11,11,0,4260
13,1,4754,757,1,0,0,2013,11,11,0,340
14,1,2468,361,1,0,0,2013,11,11,0,350
15,1,6260,815,1,0,0,2013,11,11,0,4080
16,1,2700,361,1,0,0,2013,11,11,1,410
17,1,4430,399,1,0,0,2013,11,11,1,2380
18,1,3428,299,1,0,0,2013,11,11,1,7860
19,1,5638,321,1,0,0,2013,11,11,0,1980
20,1,4106,662,1,0,0,2013,11,11,0,690
1,7,0,0,0,0,0,2013,11,10,0,570
2,7,0,0,0,0,0,2013,11,10,0,8780
3,7,0,0,0,0,0,2013,11,10,0,290
4,7,0,0,0,0,0,2013,11,10,1,6880
5,7,0,0,0,0,0,2013,11,10,0,1070
6,7,0,0,0,0,0,2013,11,10,1,8250
7,7,0,0,0,0,0,2013,11,10,0,1080
8,7,0,0,0,0,0,2013,11,10,0,2460
9,7,0,0,0,0,0,2013,11,10,0,220
10,7,0,0,0,0,0,2013,11,10,0,4740
11,7,0,0,0,0,0,2013,11,10,0,250
12,7,0,0,0,0,0,2013,11,10,0,4260
13,7,0,0,0,0,0,2013,11,10,0,340
14,7,0,0,0,0,0,2013,11,10,0,350
15,7,0,0,0,0,0,2013,11,10,0,4080
16,7,0,0,0,0,0,2013,11,10,1,410
17,7,0,0,0,0,0,2013,11,10,1,2380
18,7,0,0,0,0,0,2013,11,10,1,7860
19,7,0,0,0,0,0,2013,11,10,0,1980
20,7,0,0,0,0,0,2013,11,10,0,690
1,6,3145,376,1,0,0,2013,11,9,0,570
2,6,2052,226,1,0,0,2013,11,9,0,8780
3,6,1005,121,1,0,0,2013,11,9,0,290
4,6,3078,324,1,0,0,2013,11,9,1,6880
5,6,7309,765,1,0,0,2013,11,9,0,1070
6,6,7751,687,1,0,0,2013,11,9,1,8250
7,6,3523,414,1,0,0,2013,11,9,0,1080
8,6,4897,449,1,0,0,2013,11,9,0,2460
9,6,9093,1448,1,0,0,2013,11,9,0,220
10,6,4091,362,1,0,0,2013,11,9,0,4740
11,6,10353,1519,1,0,0,2013,11,9,0,250
12,6,4322,420,1,0,0,2013,11,9,0,4260
13,6,6093,850,1,0,0,2013,11,9,0,340
14,6,1076,115,1,0,0,2013,11,9,0,350
15,6,4521,597,1,0,0,2013,11,9,0,4080
16,6,2578,348,1,0,0,2013,11,9,1,410
17,6,5085,469,1,0,0,2013,11,9,1,2380
18,6,5626,379,1,0,0,2013,11,9,1,7860
19,6,2175,207,1,0,0,2013,11,9,0,1980
20,6,3583,519,1,0,0,2013,11,9,0,690
1,5,5441,590,1,1,0,2013,11,8,0,570
2,5,5406,539,1,1,0,2013,11,8,0,8780
3,5,3890,460,1,1,0,2013,11,8,0,290
4,5,4597,433,1,1,0,2013,11,8,1,6880
5,5,9694,1025,1,1,0,2013,11,8,0,1070
6,5,8767,740,1,1,0,2013,11,8,1,8250
7,5,5393,561,1,1,0,2013,11,8,0,1080
8,5,5550,451,1,1,0,2013,11,8,0,2460
9,5,11502,1600,1,1,0,2013,11,8,0,220
10,5,7202,599,1,1,0,2013,11,8,0,4740
11,5,14853,1932,1,1,0,2013,11,8,0,250
12,5,8598,766,1,1,0,2013,11,8,0,4260
13,5,6732,884,1,1,0,2013,11,8,0,340
14,5,4710,488,1,1,0,2013,11,8,0,350
15,5,7863,938,1,1,0,2013,11,8,0,4080
16,5,3173,383,1,1,0,2013,11,8,1,410
17,5,6253,523,1,1,0,2013,11,8,1,2380
18,5,5317,398,1,1,0,2013,11,8,1,7860
19,5,5286,432,1,1,0,2013,11,8,0,1980
20,5,4885,689,1,1,0,2013,11,8,0,690
1,4,5570,630,1,1,0,2013,11,7,0,570
2,4,6390,657,1,1,0,2013,11,7,0,8780
3,4,3759,421,1,1,0,2013,11,7,0,290
4,4,4313,413,1,1,0,2013,11,7,1,6880
5,4,9173,909,1,1,0,2013,11,7,0,1070
6,4,8606,664,1,1,0,2013,11,7,1,8250
7,4,4560,494,1,1,0,2013,11,7,0,1080
8,4,4809,431,1,1,0,2013,11,7,0,2460
9,4,11341,1611,1,1,0,2013,11,7,0,220
10,4,5979,496,1,1,0,2013,11,7,0,4740
11,4,16343,2082,1,1,0,2013,11,7,0,250
12,4,8349,732,1,1,0,2013,11,7,0,4260
13,4,6834,990,1,1,0,2013,11,7,0,340
14,4,4585,458,1,1,0,2013,11,7,0,350
15,4,6920,827,1,1,0,2013,11,7,0,4080
16,4,2958,346,1,1,0,2013,11,7,1,410
17,4,5560,441,1,1,0,2013,11,7,1,2380
18,4,4207,305,1,1,0,2013,11,7,1,7860
19,4,4666,393,1,1,0,2013,11,7,0,1980
20,4,5025,733,1,1,0,2013,11,7,0,690
1,3,6941,798,1,1,0,2013,11,6,0,570
2,3,6648,662,1,1,0,2013,11,6,0,8780
3,3,3683,386,1,1,0,2013,11,6,0,290
4,3,4066,359,1,1,0,2013,11,6,1,6880
5,3,10243,985,1,1,0,2013,11,6,0,1070
6,3,7498,593,1,1,0,2013,11,6,1,8250
7,3,5204,533,1,1,0,2013,11,6,0,1080
8,3,5236,468,1,1,0,2013,11,6,0,2460
9,3,11819,1580,1,1,0,2013,11,6,0,220
10,3,7248,550,1,1,0,2013,11,6,0,4740
11,3,15875,1986,1,1,0,2013,11,6,0,250
12,3,9746,811,1,1,0,2013,11,6,0,4260
13,3,7512,940,1,1,0,2013,11,6,0,340
14,3,4221,425,1,1,0,2013,11,6,0,350
15,3,6996,804,1,1,0,2013,11,6,0,4080
16,3,3348,367,1,1,0,2013,11,6,1,410
17,3,6679,510,1,1,0,2013,11,6,1,2380
18,3,4257,313,1,1,0,2013,11,6,1,7860
19,3,4529,384,1,1,0,2013,11,6,0,1980
20,3,5632,745,1,1,0,2013,11,6,0,690
1,2,6368,681,1,1,0,2013,11,5,0,570
2,2,7227,694,1,1,0,2013,11,5,0,8780
3,2,5191,574,1,1,0,2013,11,5,0,290
4,2,4686,412,1,1,0,2013,11,5,1,6880
5,2,11842,1102,1,1,0,2013,11,5,0,1070
6,2,8186,639,1,1,0,2013,11,5,1,8250
7,2,6031,572,1,1,0,2013,11,5,0,1080
8,2,5253,442,1,1,0,2013,11,5,0,2460
9,2,12614,1657,1,1,0,2013,11,5,0,220
10,2,7925,608,1,1,0,2013,11,5,0,4740
11,2,19231,2292,1,1,0,2013,11,5,0,250
12,2,11009,893,1,1,0,2013,11,5,0,4260
13,2,9080,1084,1,1,0,2013,11,5,0,340
14,2,5995,543,1,1,0,2013,11,5,0,350
15,2,6990,847,1,1,0,2013,11,5,0,4080
16,2,3836,404,1,1,0,2013,11,5,1,410
17,2,6166,476,1,1,0,2013,11,5,1,2380
18,2,4571,347,1,1,0,2013,11,5,1,7860
19,2,5667,415,1,1,0,2013,11,5,0,1980
20,2,6266,783,1,1,0,2013,11,5,0,690
1,1,7930,768,1,1,0,2013,11,4,0,570
2,1,8705,810,1,1,0,2013,11,4,0,8780
3,1,6032,524,1,1,0,2013,11,4,0,290
4,1,5422,448,1,1,0,2013,11,4,1,6880
5,1,11365,952,1,1,0,2013,11,4,0,1070
6,1,10562,772,1,1,0,2013,11,4,1,8250
7,1,8012,712,1,1,0,2013,11,4,0,1080
8,1,6288,500,1,1,0,2013,11,4,0,2460
9,1,14383,1879,1,1,0,2013,11,4,0,220
10,1,8661,633,1,1,0,2013,11,4,0,4740
11,1,23020,2617,1,1,0,2013,11,4,0,250
12,1,12442,932,1,1,0,2013,11,4,0,4260
13,1,8888,1091,1,1,0,2013,11,4,0,340
14,1,6708,618,1,1,0,2013,11,4,0,350
15,1,8026,898,1,1,0,2013,11,4,0,4080
16,1,4146,394,1,1,0,2013,11,4,1,410
17,1,8289,629,1,1,0,2013,11,4,1,2380
18,1,5745,378,1,1,0,2013,11,4,1,7860
19,1,6644,480,1,1,0,2013,11,4,0,1980
20,1,6705,818,1,1,0,2013,11,4,0,690
1,7,0,0,0,0,0,2013,11,3,0,570
2,7,0,0,0,0,0,2013,11,3,0,8780
3,7,0,0,0,0,0,2013,11,3,0,290
4,7,0,0,0,0,0,2013,11,3,1,6880
5,7,0,0,0,0,0,2013,11,3,0,1070
6,7,0,0,0,0,0,2013,11,3,1,8250
7,7,0,0,0,0,0,2013,11,3,0,1080
8,7,0,0,0,0,0,2013,11,3,0,2460
9,7,0,0,0,0,0,2013,11,3,0,220
10,7,0,0,0,0,0,2013,11,3,0,4740
11,7,0,0,0,0,0,2013,11,3,0,250
12,7,0,0,0,0,0,2013,11,3,0,4260
13,7,0,0,0,0,0,2013,11,3,0,340
14,7,0,0,0,0,0,2013,11,3,0,350
15,7,0,0,0,0,0,2013,11,3,0,4080
16,7,0,0,0,0,0,2013,11,3,1,410
17,7,0,0,0,0,0,2013,11,3,1,2380
18,7,0,0,0,0,0,2013,11,3,1,7860
19,7,0,0,0,0,0,2013,11,3,0,1980
20,7,0,0,0,0,0,2013,11,3,0,690
1,6,2688,355,1,0,0,2013,11,2,0,570
2,6,1670,190,1,0,0,2013,11,2,0,8780
3,6,745,107,1,0,0,2013,11,2,0,290
4,6,3394,342,1,0,0,2013,11,2,1,6880
5,6,8771,880,1,0,0,2013,11,2,0,1070
6,6,8893,780,1,0,0,2013,11,2,1,8250
7,6,4047,432,1,0,0,2013,11,2,0,1080
8,6,5173,462,1,0,0,2013,11,2,0,2460
9,6,10582,1499,1,0,0,2013,11,2,0,220
10,6,3996,375,1,0,0,2013,11,2,0,4740
11,6,10486,1512,1,0,0,2013,11,2,0,250
12,6,4290,437,1,0,0,2013,11,2,0,4260
13,6,6327,877,1,0,0,2013,11,2,0,340
14,6,963,120,1,0,0,2013,11,2,0,350
15,6,6259,836,1,0,0,2013,11,2,0,4080
16,6,3099,385,1,0,0,2013,11,2,1,410
17,6,5995,568,1,0,0,2013,11,2,1,2380
18,6,6491,480,1,0,0,2013,11,2,1,7860
19,6,2500,223,1,0,0,2013,11,2,0,1980
20,6,3687,555,1,0,0,2013,11,2,0,690
1,5,5507,664,1,0,1,2013,11,1,0,570
2,5,5461,653,1,0,1,2013,11,1,0,8780
3,5,3003,408,1,0,1,2013,11,1,0,290
4,5,3271,336,1,0,0,2013,11,1,1,6880
5,5,0,0,0,0,1,2013,11,1,0,1070
6,5,0,0,0,0,1,2013,11,1,1,8250
7,5,0,0,0,0,1,2013,11,1,0,1080
8,5,5038,448,1,0,0,2013,11,1,0,2460
9,5,10941,1566,1,0,0,2013,11,1,0,220
10,5,5491,500,1,0,0,2013,11,1,0,4740
11,5,17123,2321,1,0,1,2013,11,1,0,250
12,5,6296,590,1,0,0,2013,11,1,0,4260
13,5,0,0,0,0,0,2013,11,1,0,340
14,5,3719,452,1,0,1,2013,11,1,0,350
15,5,0,0,0,0,1,2013,11,1,0,4080
16,5,3009,369,1,0,0,2013,11,1,1,410
17,5,0,0,0,0,1,2013,11,1,1,2380
18,5,0,0,0,0,1,2013,11,1,1,7860
19,5,4195,385,1,0,0,2013,11,1,0,1980
20,5,5167,773,1,0,1,2013,11,1,0,690
1,4,0,0,0,0,1,2013,10,31,0,570
2,4,0,0,0,0,1,2013,10,31,0,8780
3,4,0,0,0,0,1,2013,10,31,0,290
4,4,3299,337,1,0,0,2013,10,31,1,6880
5,4,8403,957,1,0,1,2013,10,31,0,1070
6,4,8279,775,1,0,1,2013,10,31,1,8250
7,4,4308,528,1,0,1,2013,10,31,0,1080
8,4,4740,425,1,0,0,2013,10,31,0,2460
9,4,11653,1690,1,0,0,2013,10,31,0,220
10,4,5529,512,1,0,0,2013,10,31,0,4740
11,4,0,0,0,0,1,2013,10,31,0,250
12,4,6997,657,1,0,0,2013,10,31,0,4260
13,4,6170,898,1,0,0,2013,10,31,0,340
14,4,0,0,0,0,1,2013,10,31,0,350
15,4,9119,1046,1,0,1,2013,10,31,0,4080
16,4,2740,351,1,0,0,2013,10,31,1,410
17,4,5876,570,1,0,1,2013,10,31,1,2380
18,4,5186,452,1,0,1,2013,10,31,1,7860
19,4,4706,343,1,0,0,2013,10,31,0,1980
20,4,0,0,0,0,1,2013,10,31,0,690
1,3,6272,796,1,0,1,2013,10,30,0,570
2,3,5001,595,1,0,1,2013,10,30,0,8780
3,3,2216,300,1,0,1,2013,10,30,0,290
4,3,2282,240,1,0,0,2013,10,30,1,6880
5,3,7156,818,1,0,1,2013,10,30,0,1070
6,3,6087,607,1,0,1,2013,10,30,1,8250
7,3,3465,448,1,0,1,2013,10,30,0,1080
8,3,3956,378,1,0,0,2013,10,30,0,2460
9,3,9691,1437,1,0,0,2013,10,30,0,220
10,3,5054,491,1,0,0,2013,10,30,0,4740
11,3,15486,2186,1,0,1,2013,10,30,0,250
12,3,5400,595,1,0,0,2013,10,30,0,4260
13,3,5499,853,1,0,1,2013,10,30,0,340
14,3,3180,360,1,0,1,2013,10,30,0,350
15,3,24888,833,1,0,1,2013,10,30,0,4080
16,3,2821,324,1,0,0,2013,10,30,1,410
17,3,4413,422,1,0,1,2013,10,30,1,2380
18,3,4332,328,1,0,1,2013,10,30,1,7860
19,3,5738,290,1,0,0,2013,10,30,0,1980
20,3,4969,754,1,0,1,2013,10,30,0,690
1,2,4074,532,1,0,1,2013,10,29,0,570
2,2,4108,519,1,0,1,2013,10,29,0,8780
3,2,2217,346,1,0,1,2013,10,29,0,290
4,2,2679,272,1,0,0,2013,10,29,1,6880
5,2,6632,784,1,0,1,2013,10,29,0,1070
6,2,5418,494,1,0,1,2013,10,29,1,8250
7,2,2838,378,1,0,1,2013,10,29,0,1080
8,2,4380,406,1,0,0,2013,10,29,0,2460
9,2,8027,1367,1,0,0,2013,10,29,0,220
10,2,4329,464,1,0,0,2013,10,29,0,4740
11,2,13285,1986,1,0,1,2013,10,29,0,250
12,2,5494,602,1,0,0,2013,10,29,0,4260
13,2,5547,803,1,0,1,2013,10,29,0,340
14,2,2386,319,1,0,1,2013,10,29,0,350
15,2,5667,780,1,0,1,2013,10,29,0,4080
16,2,2456,330,1,0,0,2013,10,29,1,410
17,2,4095,362,1,0,1,2013,10,29,1,2380
18,2,3350,262,1,0,1,2013,10,29,1,7860
19,2,3031,311,1,0,0,2013,10,29,0,1980
20,2,4279,664,1,0,1,2013,10,29,0,690
1,1,3859,526,1,0,1,2013,10,28,0,570
2,1,4288,533,1,0,1,2013,10,28,0,8780
3,1,1697,253,1,0,1,2013,10,28,0,290
4,1,2494,268,1,0,0,2013,10,28,1,6880
5,1,4965,611,1,0,1,2013,10,28,0,1070
6,1,5143,522,1,0,1,2013,10,28,1,8250
7,1,3008,395,1,0,1,2013,10,28,0,1080
8,1,3816,405,1,0,0,2013,10,28,0,2460
9,1,7533,1276,1,0,0,2013,10,28,0,220
10,1,4142,439,1,0,0,2013,10,28,0,4740
11,1,12684,1853,1,0,1,2013,10,28,0,250
12,1,5406,577,1,0,0,2013,10,28,0,4260
13,1,4537,753,1,0,1,2013,10,28,0,340
14,1,2347,331,1,0,1,2013,10,28,0,350
15,1,5489,725,1,0,1,2013,10,28,0,4080
16,1,2453,320,1,0,0,2013,10,28,1,410
17,1,3678,381,1,0,1,2013,10,28,1,2380
18,1,3070,247,1,0,1,2013,10,28,1,7860
19,1,3380,320,1,0,0,2013,10,28,0,1980
20,1,4216,659,1,0,1,2013,10,28,0,690
1,7,0,0,0,0,0,2013,10,27,0,570
2,7,0,0,0,0,0,2013,10,27,0,8780
3,7,0,0,0,0,0,2013,10,27,0,290
4,7,0,0,0,0,0,2013,10,27,1,6880
5,7,0,0,0,0,0,2013,10,27,0,1070
6,7,0,0,0,0,0,2013,10,27,1,8250
7,7,0,0,0,0,0,2013,10,27,0,1080
8,7,0,0,0,0,0,2013,10,27,0,2460
9,7,0,0,0,0,0,2013,10,27,0,220
10,7,0,0,0,0,0,2013,10,27,0,4740
11,7,0,0,0,0,0,2013,10,27,0,250
12,7,0,0,0,0,0,2013,10,27,0,4260
13,7,0,0,0,0,0,2013,10,27,0,340
14,7,0,0,0,0,0,2013,10,27,0,350
15,7,0,0,0,0,0,2013,10,27,0,4080
16,7,0,0,0,0,0,2013,10,27,1,410
17,7,0,0,0,0,0,2013,10,27,1,2380
18,7,0,0,0,0,0,2013,10,27,1,7860
19,7,0,0,0,0,0,2013,10,27,0,1980
20,7,0,0,0,0,0,2013,10,27,0,690
1,6,2517,348,1,0,0,2013,10,26,0,570
2,6,1509,172,1,0,0,2013,10,26,0,8780
3,6,758,104,1,0,0,2013,10,26,0,290
4,6,2736,292,1,0,0,2013,10,26,1,6880
5,6,5756,677,1,0,0,2013,10,26,0,1070
6,6,6184,570,1,0,0,2013,10,26,1,8250
7,6,2840,371,1,0,0,2013,10,26,0,1080
8,6,4966,440,1,0,0,2013,10,26,0,2460
9,6,7799,1207,1,0,0,2013,10,26,0,220
10,6,3411,339,1,0,0,2013,10,26,0,4740
11,6,8689,1373,1,0,0,2013,10,26,0,250
12,6,3377,379,1,0,0,2013,10,26,0,4260
13,6,5272,782,1,0,0,2013,10,26,0,340
14,6,1946,209,1,0,0,2013,10,26,0,350
15,6,4371,534,1,0,0,2013,10,26,0,4080
16,6,2270,329,1,0,0,2013,10,26,1,410
17,6,4745,451,1,0,0,2013,10,26,1,2380
18,6,4708,358,1,0,0,2013,10,26,1,7860
19,6,2024,196,1,0,0,2013,10,26,0,1980
20,6,2864,500,1,0,0,2013,10,26,0,690
1,5,4524,531,1,1,1,2013,10,25,0,570
2,5,5131,530,1,1,1,2013,10,25,0,8780
3,5,3034,394,1,1,1,2013,10,25,0,290
4,5,4592,423,1,1,1,2013,10,25,1,6880
5,5,9073,869,1,1,1,2013,10,25,0,1070
6,5,8092,705,1,1,1,2013,10,25,1,8250
7,5,4951,527,1,1,1,2013,10,25,0,1080
8,5,4810,448,1,1,1,2013,10,25,0,2460
9,5,9534,1397,1,1,1,2013,10,25,0,220
10,5,6177,529,1,1,1,2013,10,25,0,4740
11,5,13518,1815,1,1,1,2013,10,25,0,250
12,5,7014,658,1,1,1,2013,10,25,0,4260
13,5,6193,802,1,1,0,2013,10,25,0,340
14,5,5814,668,1,1,1,2013,10,25,0,350
15,5,8289,811,1,1,1,2013,10,25,0,4080
16,5,2905,379,1,1,1,2013,10,25,1,410
17,5,6882,573,1,1,1,2013,10,25,1,2380
18,5,5565,423,1,1,1,2013,10,25,1,7860
19,5,5276,428,1,1,1,2013,10,25,0,1980
20,5,4790,711,1,1,1,2013,10,25,0,690
1,4,5015,604,1,1,1,2013,10,24,0,570
2,4,5070,573,1,1,1,2013,10,24,0,8780
3,4,2884,340,1,1,1,2013,10,24,0,290
4,4,4011,373,1,1,1,2013,10,24,1,6880
5,4,8476,900,1,1,1,2013,10,24,0,1070
6,4,7713,637,1,1,1,2013,10,24,1,8250
7,4,4895,512,1,1,1,2013,10,24,0,1080
8,4,4854,429,1,1,1,2013,10,24,0,2460
9,4,10051,1472,1,1,1,2013,10,24,0,220
10,4,5787,523,1,1,1,2013,10,24,0,4740
11,4,14154,1992,1,1,1,2013,10,24,0,250
12,4,8117,743,1,1,1,2013,10,24,0,4260
13,4,6191,908,1,1,0,2013,10,24,0,340
14,4,5723,638,1,1,1,2013,10,24,0,350
15,4,6698,850,1,1,1,2013,10,24,0,4080
16,4,4061,378,1,1,1,2013,10,24,1,410
17,4,6210,528,1,1,1,2013,10,24,1,2380
18,4,4327,347,1,1,1,2013,10,24,1,7860
19,4,4161,361,1,1,1,2013,10,24,0,1980
20,4,4779,722,1,1,1,2013,10,24,0,690
1,3,5896,754,1,1,1,2013,10,23,0,570
2,3,5613,604,1,1,1,2013,10,23,0,8780
3,3,3252,352,1,1,1,2013,10,23,0,290
4,3,4002,372,1,1,1,2013,10,23,1,6880
5,3,9613,921,1,1,1,2013,10,23,0,1070
6,3,7470,582,1,1,1,2013,10,23,1,8250
7,3,4283,464,1,1,1,2013,10,23,0,1080
8,3,5445,448,1,1,1,2013,10,23,0,2460
